v2,v3,v5,v6,v7,v10,v13,v14,v17,v1_b,v4_y,v8_t,v9_t,v11_t,v12_p,v12_s,classLabel_yes.
-0.2700000000000002,-0.46153846153846145,0.38591657572754795,-0.7612867954103302,-0.1111111111111111,-0.16666666666666666,-0.43795620437956206,0.5331446095777306,1,0,0,1,1,0,0,0,1
-0.0200000000000002,0.09230769230769234,-0.2155834553563835,-1.022794751436634,2.0555555555555554,-0.3333333333333333,-0.18248175182481752,-0.10662892191554611,1,1,0,1,0,1,0,0,1
-0.5394117647058825,-0.5027692307692306,0.4788510282181118,-0.6099716405095894,-0.38,-0.3333333333333333,0.948905109489051,-0.10662892191554611,0,0,0,0,0,1,0,0,0
0.31823529411764684,0.2769230769230769,-0.6422293618135857,-1.726436646387255,-0.3611111111111111,-0.3333333333333333,1.1788321167883211,-0.10662892191554611,0,1,0,1,0,1,0,0,0
1.3970588235294117,-0.33846153846153837,0.8902582725416363,-2.48625886064348,0.4444444444444444,-0.3333333333333333,-0.43795620437956206,0.22363765038924274,0,1,0,0,0,1,0,0,0
0.5194117647058822,-0.30769230769230765,0.1825185938350909,-0.43944245179175107,-0.3333333333333333,-0.3333333333333333,0.16058394160583941,0.27081858928992686,0,1,1,1,0,1,0,0,0
-0.4264705882352941,-0.43076923076923074,0.9128224530007903,-1.1858277692027703,-0.2222222222222222,-0.3333333333333333,0.043795620437956206,-0.10474168435951875,0,1,1,0,0,1,0,0,0
-0.4611764705882355,-0.46153846153846145,0.14441694164929153,0.0885566191342603,-0.16666666666666666,-0.3333333333333333,0.5109489051094891,-0.10662892191554611,0,0,1,0,0,0,0,0,0
0.18588235294117628,-0.5181538461538461,0.9996716543874258,-1.3643561959671027,-0.38,-0.3333333333333333,-0.43795620437956206,-0.10662892191554611,0,1,1,0,0,0,0,0,0
0.8329411764705881,-0.36923076923076914,0.6790772675179712,-0.8945278181385398,2.6944444444444446,-0.16666666666666666,0.8467153284671532,-0.0009436187780136825,0,1,0,0,1,1,0,0,0
0.21058823529411755,1.1999999999999997,0.6066327971542952,-0.023532214985785123,-0.3888888888888889,0.0,0.145985401459854,-0.10568530313753244,0,1,1,0,1,0,0,0,0
0.7205882352941176,-0.46153846153846145,0.593135837087926,-1.4815256841091944,-0.2777777777777778,-0.3333333333333333,0.0364963503649635,-0.10662892191554611,0,1,1,0,0,1,0,0,0
-0.2011764705882354,1.1384615384615384,-0.10656603380304447,0.27384220755967914,0.05555555555555555,-0.16666666666666666,0.291970802919708,-0.10568530313753244,0,0,1,0,1,1,0,0,0
-0.29941176470588254,-0.42030769230769227,0.8691961256652324,-1.1997988119764587,-0.37,-0.3333333333333333,0.36496350364963503,-0.10191082802547771,0,1,0,0,0,1,0,0,0
0.5735294117647058,-0.4363076923076923,0.8405747374145467,-1.7424231446922713,-0.3055555555555556,0.0,0.38321167883211676,0.3651804670912951,0,1,0,0,1,0,0,0,0
-0.29941176470588254,-0.42092307692307684,-0.8441317008522139,-1.0713251730001438,-0.29666666666666663,-0.16666666666666666,0.291970802919708,-0.09624911535739561,0,0,0,0,1,1,0,0,0
-0.5100000000000001,0.3384615384615384,0.7816136661932072,-0.9947900052750516,-0.2777777777777778,-0.3333333333333333,-0.43795620437956206,-0.10662892191554611,0,1,0,0,0,0,0,0,0
-0.505294117647059,-0.36923076923076914,-0.3851030415629529,-1.5066085661583415,-0.3888888888888889,-0.3333333333333333,-0.43795620437956206,-0.10662892191554611,0,0,0,0,0,0,0,0,0
-0.2700000000000002,-0.4153846153846153,0.299675104647691,-2.4593975039533578,-0.37,0.3333333333333333,0.48905109489051096,1.7334276952111347,0,1,0,0,1,0,0,0,0
0.0,-0.44615384615384607,-0.26899343611714377,-1.4092728571247022,-0.3333333333333333,-0.3333333333333333,0.948905109489051,1.7900448218919556,0,1,0,0,0,0,0,0,0
-0.25,-0.2769230769230769,-0.8617516092410367,0.9296603376362125,-0.3522222222222222,0.0,0.7299270072992701,1.1200754895022411,0,1,0,0,1,0,0,0,0
-0.3288235294117649,-0.523076923076923,0.4436766488155147,-0.37791301966268304,-0.16666666666666666,1.5,-0.43795620437956206,-0.10662892191554611,0,1,0,0,1,0,0,1,0
-0.5688235294117648,-0.523076923076923,-0.8093939307921468,-1.826786532142952,-0.3888888888888889,0.3333333333333333,-0.2737226277372263,-0.10568530313753244,0,1,1,0,1,0,0,0,0
0.31823529411764684,-0.21538461538461534,0.979710907863931,-0.883192971147558,-0.16666666666666666,-0.3333333333333333,1.2408759124087592,-0.0915310214673272,0,1,0,0,0,0,0,0,0
0.08294117647058803,-0.39507692307692305,-0.6570798225632469,-0.8217915007177337,-0.2777777777777778,1.3333333333333333,0.043795620437956206,-0.08020759613116302,0,1,1,1,1,1,0,0,0
-0.04941176470588255,-0.030769230769230715,0.9287895062792846,-1.1476309149708823,0.8888888888888888,0.0,-0.16423357664233576,-0.10662892191554611,0,1,1,1,1,1,0,0,0
1.0976470588235292,0.2769230769230769,0.9411781298203206,-1.2232310826812347,-0.16666666666666666,-0.3333333333333333,-0.43795620437956206,0.10851615947157349,0,1,0,0,0,1,0,0,0
-0.47058823529411764,-0.36923076923076914,0.49723674537918694,-1.0454216894716681,-0.08333333333333333,0.16666666666666666,0.072992700729927,0.0915310214673272,0,1,1,1,1,1,0,0,0
-0.19117647058823528,-0.3846153846153845,-0.8859279667107482,-0.2661229960915745,-0.10222222222222221,0.0,0.291970802919708,-0.10662892191554611,0,0,0,1,1,0,0,0,0
0.0,1.2615384615384613,0.23281911271290506,-1.6923020061910603,-0.3611111111111111,-0.3333333333333333,-0.43795620437956206,0.16324604859636707,0,1,0,0,0,0,0,0,0
0.7594117647058821,-0.39507692307692305,-0.9242171852363359,-1.0068180332606367,-0.2411111111111111,-0.3333333333333333,0.43795620437956206,0.11700872847369663,0,0,0,0,0,0,0,0,0
-0.4611764705882355,0.523076923076923,0.24522476587362016,-0.31140166416002124,-0.3522222222222222,-0.3333333333333333,-0.43795620437956206,0.22458126916725643,0,0,0,0,0,0,0,0,0
0.828235294117647,-0.15384615384615383,-0.8076117058276133,-1.9477061722163276,-0.16666666666666666,-0.3333333333333333,-0.43795620437956206,0.08209483368719038,0,1,0,1,0,0,0,0,0
0.2888235294117645,-0.4923076923076922,0.14216344070023534,-1.3261792409356785,0.5,-0.3333333333333333,1.094890510948905,-0.10662892191554611,0,1,0,0,0,1,0,1,0
-0.4852941176470588,-0.3895384615384615,-0.9878873273984096,-1.408880706205241,-0.05555555555555555,-0.3333333333333333,-0.043795620437956206,-0.10002359046945034,0,1,0,0,0,0,0,0,0
-0.3629411764705883,0.8923076923076921,0.012476465236498873,-0.7814371248769231,-0.05555555555555555,-0.3333333333333333,-0.43795620437956206,3.667846190139184,0,1,1,0,0,1,0,0,0
0.6029411764705882,-0.30769230769230765,-0.6675561547023897,-2.809380607195102,-0.2777777777777778,-0.3333333333333333,0.656934306569343,-0.10474168435951875,0,1,0,0,0,1,0,0,0
-0.10823529411764726,-0.45661538461538453,0.5593985278296015,-1.2447562664950078,-0.3888888888888889,-0.3333333333333333,-0.072992700729927,-0.10662892191554611,0,1,0,0,0,0,0,0,0
-0.6323529411764706,-0.49784615384615377,0.27513724205389545,-0.9784968242099263,-0.38,-0.3333333333333333,0.583941605839416,0.6010851615947157,0,1,0,0,0,0,0,0,0
-0.19117647058823528,-0.45661538461538453,6.65050019863419e-05,-0.896253723902686,-0.3522222222222222,-0.16666666666666666,0.5547445255474452,0.31233781552252887,0,1,0,0,1,0,0,0,0
-0.10294117647058823,1.1384615384615384,0.6220048528291274,0.07852125006848347,0.7222222222222222,0.0,-0.43795620437956206,4.611464968152866,1,0,0,1,1,0,0,0,1
-0.058823529411764705,1.169230769230769,0.4866363854818515,0.6164124376841881,0.8888888888888888,-0.3333333333333333,1.3394160583941606,0.3651804670912951,1,1,0,1,0,1,0,0,1
0.5882352941176471,-0.49723076923076914,0.3380073071684685,0.4242055519947392,-0.37,-0.3333333333333333,0.583941605839416,-0.10662892191554611,1,1,0,1,0,1,0,0,1
0.20588235294117646,-0.3433846153846153,0.7933403636734806,0.6479623357445885,-0.14777777777777779,2.3333333333333335,0.0,1.8551545175748998,1,0,0,1,1,0,0,0,1
0.23529411764705882,0.1538461538461539,0.4351554472312886,-0.7002056201057666,0.8333333333333334,1.6666666666666667,1.051094890510949,0.8369898560981364,1,1,0,1,1,1,0,0,1
1.1811764705882353,0.523076923076923,1.0211273278828485,0.36653688729755296,2.388888888888889,1.1666666666666667,0.22262773722627738,1.4550601556970983,1,1,0,1,1,0,0,0,1
-0.4511764705882354,0.06646153846153847,0.806729318003655,-0.18419333552569866,0.1111111111111111,-0.16666666666666666,-0.145985401459854,0.17645671148855863,1,1,1,1,1,1,0,0,1
1.1470588235294117,0.41538461538461546,0.13925077544252845,0.5162105932330371,3.0555555555555554,1.6666666666666667,-0.43795620437956206,0.638829912715263,1,1,0,1,1,0,0,0,1
0.6270588235294116,0.20000000000000004,-0.758222435134113,0.39413418092920804,1.8333333333333333,2.0,1.0182481751824817,-0.10662892191554611,1,1,0,1,1,1,0,0,1
-0.2111764705882355,-0.21046153846153842,-0.28847151348911015,-0.5949613182571944,-0.3333333333333333,-0.3333333333333333,0.9124087591240876,-0.10662892191554611,1,0,1,1,0,1,0,0,1
-0.3188235294117648,-0.030769230769230715,-0.5059307645921438,-0.2283769462191949,-0.3333333333333333,-0.3333333333333333,0.145985401459854,-0.10662892191554611,1,1,0,1,0,1,0,0,1
0.11764705882352941,0.9538461538461536,0.27264640045532695,-0.13201335686269872,0.05555555555555555,-0.16666666666666666,0.36496350364963503,-0.08870016513328616,1,0,0,1,1,0,0,0,1
-0.5588235294117647,-0.523076923076923,0.7647390916229512,-0.45917526979191825,-0.3888888888888889,-0.3333333333333333,1.3868613138686132,-0.10568530313753244,1,1,1,0,0,1,0,1,1
-0.505294117647059,-0.5076923076923077,-0.889319398304127,-0.9757101161230558,-0.16666666666666666,-0.16666666666666666,0.43795620437956206,0.618070299598962,1,1,0,0,1,0,0,0,1
0.47058823529411764,-0.12307692307692306,-0.34347585973682243,0.7481672580116352,1.6111111111111112,-0.3333333333333333,-0.06569343065693431,0.496343477235197,1,1,0,1,0,1,0,0,1
-0.3235294117647059,0.846153846153846,-0.9114412529290681,1.0703983404044948,-0.2866666666666667,-0.16666666666666666,-0.072992700729927,-0.10662892191554611,1,1,0,1,1,0,0,0,1
-0.7552941176470589,-0.451076923076923,-0.7258234467749829,-0.4631102874822324,-0.05555555555555555,0.0,-0.072992700729927,-0.10662892191554611,1,0,0,1,1,0,0,0,1
-0.7405882352941179,-0.43076923076923074,0.2022540992101794,-0.25376950684214716,0.0,0.5,0.8467153284671532,0.5444680349138948,1,1,0,1,1,1,0,0,1
1.078235294117647,1.0769230769230766,-0.7733162896357271,0.2107179693165508,0.758888888888889,1.1666666666666667,-0.43795620437956206,-0.10662892191554611,1,0,0,1,1,1,0,0,1
2.5241176470588234,-0.523076923076923,-0.039864747725526374,-0.10897107221931158,-0.3888888888888889,-0.3333333333333333,0.0,-0.10662892191554611,1,0,0,0,0,0,1,0,1
-0.4364705882352942,-0.23569230769230762,0.49917536697427456,0.7139255174758037,-0.2777777777777778,0.3333333333333333,-0.145985401459854,-0.10662892191554611,1,0,0,1,1,0,0,1,1
2.161764705882353,0.8307692307692307,0.030910765873103103,-0.47306016652140287,4.055555555555555,0.8333333333333334,-0.35766423357664234,-0.10662892191554611,1,1,0,1,1,1,0,0,1
-0.48058823529411776,-0.2258461538461538,0.8224470773957105,-0.5857111858554178,0.05555555555555555,1.5,0.291970802919708,2.7242274121255012,1,1,0,1,1,1,0,0,1
1.6029411764705883,0.8923076923076921,-0.9974937153418109,-0.21791780071893502,0.7222222222222222,0.5,-0.43795620437956206,8.245340882283557,1,1,0,1,1,0,0,0,1
0.36764705882352944,-0.21538461538461534,0.46855057875483963,0.2854109193574257,-0.3888888888888889,-0.3333333333333333,0.4343065693430657,0.08209483368719038,1,1,0,1,0,1,0,0,1
1.6417647058823528,1.7538461538461538,-0.8753884336164912,0.6939050466926744,2.9444444444444446,2.5,-0.43795620437956206,-0.10662892191554611,1,1,0,1,1,1,0,0,1
-0.20588235294117646,0.21538461538461534,0.5147337197408483,0.7879816985686637,-0.16666666666666666,0.16666666666666666,-0.43795620437956206,-0.10662892191554611,1,1,0,1,1,0,0,0,1
-0.2111764705882355,-0.3126153846153846,0.8119472196790158,0.2059824406858373,-0.018888888888888882,-0.16666666666666666,1.0036496350364963,-0.08775654635527247,1,1,0,1,1,1,0,0,1
1.7152941176470586,0.34338461538461534,-0.5292385671726749,0.22658442186800248,2.7222222222222223,0.6666666666666666,0.8759124087591241,1.150271290398679,1,1,0,1,1,1,0,0,1
0.36764705882352944,0.09230769230769234,0.18924212841088633,0.05332264104829019,1.2777777777777777,0.6666666666666666,-0.43795620437956206,0.8369898560981364,1,1,0,1,1,1,0,0,1
0.2888235294117645,-0.18461538461538454,0.31586746204944666,1.4436063307879436,0.5555555555555556,0.6666666666666666,0.30656934306569344,-0.10662892191554611,1,1,0,1,1,0,0,0,1
0.38235294117647056,-0.06153846153846149,0.19246010531377444,-0.9122847111344526,-0.3888888888888889,0.6666666666666666,-0.43795620437956206,0.08209483368719038,0,0,0,0,1,0,0,0,0
0.22058823529411764,-0.15384615384615383,-0.8066377172172061,-0.3785554412956651,-0.3522222222222222,-0.3333333333333333,0.0,-0.10662892191554611,0,1,0,0,0,1,0,0,0
0.32823529411764696,-0.30769230769230765,-0.945529405059079,-1.5440867148442625,-0.3333333333333333,-0.3333333333333333,0.15693430656934307,-0.10662892191554611,0,1,0,1,0,1,0,0,0
-0.6470588235294118,-0.523076923076923,0.6785752102368687,-0.7564515466379543,-0.3888888888888889,-0.3333333333333333,-0.12408759124087591,-0.10662892191554611,0,0,1,0,0,0,0,0,0
-0.39705882352941174,-0.46153846153846145,0.3841728952340667,-1.5981025751548492,-0.3611111111111111,-0.3333333333333333,0.8759124087591241,-0.10662892191554611,0,1,0,0,0,0,0,0,0
0.0,0.8615384615384614,-0.2869304706402483,-1.5043151341036172,-0.3888888888888889,-0.3333333333333333,0.0,4.8001887237556025,0,0,0,0,0,0,0,0,0
-0.5394117647058825,-0.4873846153846153,-0.06395203681054171,-0.5786660160685039,-0.3244444444444444,-0.3333333333333333,0.583941605839416,0.2368483132814343,0,1,0,0,0,0,0,0,0
0.048823529411764606,-0.2769230769230769,-0.0025682241863277107,-0.9923517190679431,0.05555555555555555,-0.3333333333333333,0.49635036496350365,-0.09058740268931352,0,1,1,0,0,0,0,0,0
0.7352941176470589,-0.36923076923076914,0.8691886048423796,-1.8486484935241279,-0.3333333333333333,-0.3333333333333333,-0.43795620437956206,0.07737673979712197,0,1,1,0,0,0,0,0,0
0.5094117647058821,-0.21538461538461534,1.0164468966873326,-0.9688457283856258,-0.3422222222222222,-0.3333333333333333,0.5109489051094891,0.12550129747581976,0,0,0,0,0,0,0,0,0
-0.6229411764705884,0.30769230769230776,0.07008723774120973,-1.6383671093856558,-0.38,-0.3333333333333333,0.072992700729927,-0.10662892191554611,0,1,1,0,0,0,0,0,0
0.21529411764705864,-0.21538461538461534,0.8563469192700647,-1.0621172225298992,-0.1111111111111111,-0.3333333333333333,0.583941605839416,-0.10662892191554611,0,1,0,0,0,1,0,0,0
-0.2894117647058825,-0.43569230769230766,-0.6497521594360938,-0.7910592356570325,-0.3333333333333333,-0.16666666666666666,0.43795620437956206,-0.10285444680349139,0,0,0,0,1,1,0,0,0
-0.3041176470588236,-0.1335384615384615,-0.8498295164276216,-1.0828387465188039,-0.29666666666666663,-0.16666666666666666,0.583941605839416,-0.03113941967445152,0,1,1,0,1,1,0,0,0
-0.4411764705882353,-0.4923076923076922,0.25111672906746024,-1.3513623351396862,-0.3333333333333333,-0.3333333333333333,0.583941605839416,0.0858693087992451,0,1,1,0,0,0,0,0,0
0.4411764705882353,1.7076923076923076,0.3068956505935401,-1.2625387496440443,-0.37,-0.3333333333333333,0.7299270072992701,3.245104977589054,0,1,0,0,0,0,0,0,0
-0.08352941176470598,-0.4873846153846153,0.02382646561990909,-1.4411037712567016,-0.3611111111111111,-0.16666666666666666,0.5547445255474452,-0.004718093890068413,0,0,0,0,1,1,0,0,0
-0.5882352941176471,0.09230769230769234,-0.8520075940179178,-1.238620752576309,-0.3055555555555556,0.0,-0.43795620437956206,-0.07077140835102619,0,1,0,1,1,0,0,0,0
-0.3923529411764707,0.44123076923076926,-0.6790948496912174,-1.3375136451147815,-0.3522222222222222,-0.3333333333333333,0.0,-0.10662892191554611,0,1,1,0,0,1,0,0,0
0.12235294117647048,-0.32799999999999996,-0.43910788747703483,-1.1136318626785047,-0.2588888888888889,-0.3333333333333333,-0.43795620437956206,-0.10662892191554611,0,1,0,0,0,1,0,1,0
0.11235294117647039,-0.18953846153846152,0.741092851810893,-0.7677445451730159,-0.3611111111111111,-0.3333333333333333,-0.145985401459854,-0.10662892191554611,0,1,1,0,0,1,0,1,0
0.8529411764705882,0.09230769230769234,-0.6772298973004591,-0.7268463143432773,0.1111111111111111,-0.3333333333333333,0.07664233576642336,-0.10662892191554611,0,1,0,0,0,1,0,0,0
0.029411764705882353,-0.09230769230769227,0.23144975841456597,-2.230034541417576,0.3888888888888889,0.16666666666666666,0.7627737226277372,-0.10662892191554611,0,1,0,1,1,1,0,0,0
-0.5294117647058824,0.7076923076923076,0.3824061387222409,-1.7264944798053048,-0.20333333333333334,-0.3333333333333333,0.072992700729927,-0.10662892191554611,0,1,1,1,0,1,0,0,0
0.4752941176470587,0.05661538461538465,-0.3424510510278075,0.9697578552534594,-0.3888888888888889,-0.3333333333333333,0.145985401459854,-0.10662892191554611,0,0,0,0,0,0,0,0,0
0.04411764705882353,-0.36923076923076914,0.1486734509041273,-0.38816047375098056,-0.3333333333333333,0.0,1.0218978102189782,-0.004718093890068413,0,1,0,0,1,1,0,0,0
0.828235294117647,-0.020307692307692266,0.33361755612156446,0.0159865037718296,-0.38,-0.3333333333333333,-0.043795620437956206,-0.012267044114177872,0,1,0,0,0,0,0,0,0
-0.16705882352941195,1.0566153846153843,-0.4179503318668974,-0.5942414373463655,-0.2777777777777778,-0.3333333333333333,-0.43795620437956206,-0.10474168435951875,0,1,0,0,0,0,0,0,0
-0.2894117647058825,0.9538461538461536,-0.4651589352815454,-1.3019618811708618,0.07444444444444444,-0.3333333333333333,-0.145985401459854,-0.10662892191554611,0,1,0,0,0,0,0,1,0
-0.12294117647058844,-0.21046153846153842,0.6079558523391866,-0.30038290284804847,-0.3888888888888889,-0.3333333333333333,0.21897810218978103,-0.05001179523472517,0,0,1,0,0,1,0,0,0
-0.47058823529411764,-0.472,0.4526833883606348,-0.7624099467389018,-0.3611111111111111,-0.3333333333333333,-0.43795620437956206,-0.06510969568294409,0,1,0,0,0,0,0,0,0
0.09764705882352921,-0.46153846153846145,0.41831775886194955,0.06601346001326522,-0.37,-0.3333333333333333,0.48175182481751827,-0.10662892191554611,0,1,0,0,0,1,0,1,0
-0.44647058823529434,-0.015384615384615358,0.5882942822879763,-1.0164184407918888,-0.38,-0.3333333333333333,0.072992700729927,-0.012267044114177872,0,1,1,0,0,0,0,0,0
-0.6817647058823532,-0.11815384615384615,0.09030814212622167,-0.5288362587169351,-0.31444444444444447,-0.3333333333333333,0.072992700729927,-0.10474168435951875,0,1,0,0,0,1,0,0,0
-0.14235294117647068,-0.33353846153846145,-0.8893996365984188,-0.5764284931135424,-0.3611111111111111,-0.3333333333333333,-0.072992700729927,-0.10662892191554611,0,1,0,0,0,0,0,0,0
0.08823529411764706,-0.3895384615384615,-0.9341323854142817,0.28787904343160237,-0.38,-0.3333333333333333,0.18248175182481752,0.06227883934890304,0,1,1,0,0,0,0,0,0
1.671176470588235,-0.48184615384615376,-0.3189191447060105,-0.38145771234918274,-0.16666666666666666,-0.3333333333333333,0.48175182481751827,1.9665015333805143,0,0,0,1,0,1,0,0,0
0.6617647058823529,0.09230769230769234,-0.09083308771997167,-1.3723309700240156,-0.3422222222222222,-0.3333333333333333,1.5693430656934306,-0.10662892191554611,0,1,0,0,0,0,0,0,0
-0.3382352941176471,0.9027692307692307,-0.008101369250948476,0.9128403088383792,-0.38,-0.3333333333333333,-0.145985401459854,1.1663128096249116,1,0,0,1,0,0,0,0,1
-0.2452941176470589,-0.46153846153846145,-0.06814708382569705,0.08298131690992522,-0.05555555555555555,-0.3333333333333333,0.583941605839416,0.6709129511677282,1,0,0,1,0,0,0,0,1
-0.49529411764705894,0.7027692307692306,0.8997312911181018,0.9105674702694089,-0.3888888888888889,-0.3333333333333333,-0.43795620437956206,-0.10662892191554611,1,1,0,1,0,0,0,0,1
-0.5982352941176472,-0.2769230769230769,0.8095886199943328,0.5888649849895181,-0.05555555555555555,0.0,0.0,0.17645671148855863,1,1,0,1,1,0,0,0,1
-0.20588235294117646,-0.09230769230769227,0.6520578890890643,1.1194765202616388,-0.25,0.8333333333333334,-0.43795620437956206,6.554376032083039,1,1,0,1,1,0,0,0,1
0.921176470588235,-0.46153846153846145,0.32744155865776914,-0.40516043177542116,0.7222222222222222,-0.3333333333333333,0.7299270072992701,-0.10662892191554611,1,1,0,1,0,1,0,0,1
-0.6229411764705884,0.1538461538461539,-0.5111685104569161,0.850471272586903,-0.2777777777777778,-0.3333333333333333,-0.145985401459854,-0.10662892191554611,1,1,0,1,0,0,0,0,1
1.8770588235294117,1.5076923076923074,0.9261107150068908,0.3128621834718339,2.0555555555555554,-0.3333333333333333,-0.3613138686131387,9.858928992686954,1,0,0,1,0,1,0,0,1
0.7547058823529411,-0.33353846153846145,0.6686477854206857,-0.19542121884737657,0.3888888888888889,-0.3333333333333333,0.35036496350364965,-0.10662892191554611,1,1,0,0,0,0,0,0,1
-0.17176470588235304,-0.46153846153846145,0.5338213869365428,0.5698701047845568,-0.19444444444444445,-0.3333333333333333,1.354014598540146,-0.10662892191554611,1,0,0,1,0,1,0,0,1
0.034117647058823426,1.2972307692307692,0.8650880944607874,-0.6837700285538086,0.7311111111111112,0.5,0.17518248175182483,-0.10662892191554611,1,1,0,1,1,1,0,0,1
0.4311764705882352,-0.39999999999999997,0.06154462389368093,-0.48366357575820873,0.05555555555555555,1.5,-0.43795620437956206,0.3236612408586931,1,0,0,1,1,0,0,0,1
0.17647058823529413,1.4664615384615385,0.6535102446526753,0.49580664736317576,0.2777777777777778,1.1666666666666667,0.4744525547445255,0.582212786034442,1,1,0,1,1,0,0,0,1
1.8476470588235292,1.2615384615384613,-0.34057186408521184,0.17438957893960122,3.611111111111111,2.1666666666666665,-0.43795620437956206,0.8369898560981364,1,1,0,1,1,1,0,0,1
-0.37294117647058844,0.8307692307692307,-0.5136556655887267,-0.3970323846736203,0.05555555555555555,-0.16666666666666666,-0.145985401459854,0.15569709837225762,1,1,0,1,1,0,0,0,1
0.666470588235294,0.2769230769230769,-0.7079678068457673,-0.4701475905247876,0.3888888888888889,-0.16666666666666666,-0.43795620437956206,0.3651804670912951,1,1,0,1,1,0,0,0,1
0.38235294117647056,2.569230769230769,0.7042216474415787,-1.2254907680973712,-0.027777777777777776,-0.16666666666666666,1.4416058394160585,0.3651804670912951,1,1,0,1,1,1,0,0,1
0.744705882352941,-0.523076923076923,0.5720570193453722,-0.3549881020343372,2.9444444444444446,-0.3333333333333333,-0.43795620437956206,-0.10662892191554611,1,1,0,1,0,0,0,0,1
-0.4658823529411766,0.7489230769230767,0.48419829284075805,-0.6566158857430225,-0.31444444444444447,-0.16666666666666666,-0.145985401459854,-0.059447983014861996,1,0,0,1,1,1,0,0,1
0.20058823529411746,-0.030769230769230715,-0.8394319057013426,0.5681086209993622,0.16666666666666666,-0.3333333333333333,0.8759124087591241,-0.10662892191554611,1,1,0,1,0,1,0,0,1
0.0,-0.030769230769230715,-0.5342131366489253,-0.11724994870044934,0.7222222222222222,0.16666666666666666,0.6204379562043796,2.0438782731776364,1,1,0,1,1,1,0,0,1
-0.27941176470588236,-0.33846153846153837,0.549226835332993,-0.24317796605704564,0.027777777777777776,0.6666666666666666,0.291970802919708,0.20193441849492805,1,1,0,1,1,0,0,0,1
-0.3188235294117648,0.20000000000000004,-0.8300978104677408,0.29145582631225575,0.31555555555555553,1.3333333333333333,0.0,0.12455767869780608,1,0,0,1,1,0,0,0,1
1.0588235294117647,-0.4664615384615384,0.16831507864703907,0.06175461016947598,-0.29666666666666663,1.5,1.167883211678832,-0.10096720924746402,1,0,0,1,1,1,0,0,1
-0.21588235294117658,0.9944615384615383,0.283718364822155,0.8785068625092036,0.3888888888888889,0.6666666666666666,1.0218978102189782,0.32554847841472045,1,0,0,1,1,0,0,0,1
-0.18647058823529422,-0.47692307692307684,-0.6955687928599341,0.4575594437806648,-0.3333333333333333,0.16666666666666666,0.5109489051094891,14.149563576315169,1,1,0,1,1,0,0,0,1
-0.583529411764706,0.4,0.1861937082581045,-0.15584712127089018,0.21333333333333332,0.5,0.0,25.112526539278132,1,0,0,1,1,0,0,0,1
-0.3041176470588236,0.5846153846153845,-0.2484968276134895,0.018280138098646804,1.5,0.5,0.0,-0.10662892191554611,1,0,0,1,1,1,0,0,1
0.3235294117647059,0.6055384615384616,0.8958817493478038,0.8838974301780282,0.6111111111111112,1.6666666666666667,-0.43795620437956206,0.10191082802547771,1,1,0,1,1,1,0,0,1
-0.04941176470588255,-0.33353846153846145,0.7176011246654991,-1.6248639328958294,0.4444444444444444,0.5,-0.072992700729927,-0.10379806558150508,1,1,0,1,1,1,0,0,1
0.4752941176470587,0.10769230769230777,0.6463966078679638,0.11694711457691351,0.7222222222222222,-0.3333333333333333,-0.43795620437956206,3.667846190139184,1,0,0,1,0,1,0,0,1
-0.5100000000000001,0.8363076923076922,0.17543340807417673,-0.6978750738554526,0.05555555555555555,-0.3333333333333333,0.058394160583941604,-0.10662892191554611,0,1,0,0,0,1,0,0,0
-0.35294117647058826,-0.48184615384615376,-0.2878305233173434,-2.673242031273265,-0.2222222222222222,-0.3333333333333333,0.145985401459854,-0.10662892191554611,0,0,0,0,0,0,0,1,0
3.0341176470588236,0.1538461538461539,0.933959385158471,-1.2422002196622997,-0.2688888888888889,-0.3333333333333333,-0.43795620437956206,0.2142014626091059,0,1,0,1,0,0,0,0,0
0.3623529411764704,-0.21538461538461534,0.16340235941683423,-1.8366922447973575,0.2777777777777778,-0.3333333333333333,0.291970802919708,-0.10662892191554611,0,1,1,0,0,0,0,1,0
1.592941176470588,0.34830769230769226,0.945057060939756,-1.3742889092124666,1.1111111111111112,0.16666666666666666,-0.072992700729927,-0.059447983014861996,0,0,0,1,1,1,0,0,0
-0.38235294117647056,0.9692307692307691,0.7993715010938812,-1.271015590368913,0.3522222222222222,0.0,0.21897810218978103,0.056617126680820945,0,1,0,0,1,1,0,0,0
2.004705882352941,0.3384615384615384,0.08961951147659424,-0.6174675599878795,-0.3888888888888889,-0.3333333333333333,-0.43795620437956206,-0.09530549657938193,0,1,0,0,0,0,0,0,0
1.092941176470588,-0.43076923076923074,-0.2141981785769464,1.3049133918118996,0.2222222222222222,-0.16666666666666666,0.7773722627737226,0.7350790280726587,1,0,0,1,1,0,0,0,1
0.29411764705882354,-0.47692307692307684,0.6233757262434866,-0.660559765137719,-0.3055555555555556,-0.3333333333333333,0.656934306569343,-0.06510969568294409,1,0,0,0,0,0,0,0,1
0.9605882352941175,0.523076923076923,-0.035863708158964794,-1.1726581557941183,2.7222222222222223,-0.16666666666666666,-0.11678832116788321,1.7806086341118188,1,1,0,1,1,1,0,0,1
0.2647058823529412,-0.39507692307692305,0.3160421469842026,0.1514621247098772,1.0555555555555556,-0.3333333333333333,0.16058394160583941,29.41448454824251,1,1,0,1,0,1,0,0,1
